order_id,order_date,customer_id,customer_segment,channel,product_name,sku_id,category,quantity,unit_price,discount_amount,revenue,cogs,gross_margin,city,state,payment_method,order_status,return_reason,carrier,shipping_days,promised_delivery_date,actual_delivery_date
ORD-10909,2021-05-07,CUST-10540,Loyal,Email Campaign,Portable Charger 20k,SKU-CHG-008,Electronics,2,3080.79,0.0,6161.58,3265.64,2895.94,Ahmedabad,Gujarat,Cash on Delivery,Returned,Size/fit issue,Ekart,7,2021-05-12,2021-05-14
ORD-10910,2021-05-08,CUST-10351,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,1925.44,318.19,4821.75,3003.69,1818.06,Delhi,Delhi,Credit Card,Delivered,,Ekart,2,2021-05-13,2021-05-10
ORD-10911,2021-05-08,CUST-10321,Loyal,Flipkart Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2829.68,695.13,4269.1,2829.68,1439.42,Chennai,Tamil Nadu,UPI,Delivered,,Ekart,4,2021-05-13,2021-05-12
ORD-10912,2021-05-09,CUST-10740,Returning,Flipkart Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,940.16,0.0,1880.32,658.11,1222.21,Kolkata,West Bengal,Credit Card,Shipped,,Delhivery,3,2021-05-13,2021-05-12
ORD-10913,2021-05-09,CUST-11327,Returning,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,805.09,0.0,1610.18,563.56,1046.62,Ahmedabad,Gujarat,UPI,Delivered,,Ekart,5,2021-05-14,2021-05-14
ORD-10914,2021-05-10,CUST-11097,Returning,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,3,3739.88,900.59,8517.87,5048.84,3469.03,Bengaluru,Karnataka,Cash on Delivery,Delivered,,DTDC,9,2021-05-16,2021-05-19
ORD-10915,2021-05-10,CUST-12375,New,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1873.13,0.0,3746.26,1423.58,2322.68,Bengaluru,Karnataka,Credit Card,Delivered,,BlueDart,4,2021-05-12,2021-05-14
ORD-10916,2021-05-10,CUST-10679,Loyal,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,2,4328.38,0.0,8656.76,4155.24,4501.52,Jaipur,Rajasthan,Net Banking,Delivered,,BlueDart,1,2021-05-12,2021-05-11
ORD-10917,2021-05-10,CUST-10706,Returning,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,2,3944.33,0.0,7888.66,4338.76,3549.9,Bengaluru,Karnataka,Debit Card,Delivered,,BlueDart,3,2021-05-12,2021-05-13
ORD-10918,2021-05-10,CUST-10018,Loyal,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,428.29,80.02,696.54,299.8,396.74,Mumbai,Maharashtra,UPI,Cancelled,,XpressBees,2,2021-05-13,2021-05-12
ORD-10919,2021-05-10,CUST-11977,New,Instagram Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,2854.06,0.0,5708.12,2568.65,3139.47,Bengaluru,Karnataka,Credit Card,Delivered,,Delhivery,4,2021-05-14,2021-05-14
ORD-10920,2021-05-11,CUST-11266,Returning,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,438.44,0.0,876.88,306.91,569.97,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,BlueDart,3,2021-05-13,2021-05-14
ORD-10921,2021-05-11,CUST-10217,Loyal,Google Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,1,10775.77,0.0,10775.77,5926.67,4849.1,Pune,Maharashtra,Credit Card,Delivered,,Delhivery,4,2021-05-15,2021-05-15
ORD-10922,2021-05-11,CUST-10330,Loyal,Google Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,3,6288.53,0.0,18865.59,10376.07,8489.52,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,6,2021-05-15,2021-05-17
ORD-10923,2021-05-12,CUST-10295,Loyal,Flipkart Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,2,6996.91,1532.96,10927.9,6717.03,4210.87,Hyderabad,Telangana,Wallet,Delivered,,BlueDart,3,2021-05-14,2021-05-15
ORD-10924,2021-05-12,CUST-10706,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,4563.92,0.0,13691.76,7256.63,6435.13,Chennai,Tamil Nadu,UPI,Delivered,,XpressBees,5,2021-05-15,2021-05-17
ORD-10925,2021-05-14,CUST-10065,Loyal,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1775.67,0.0,3551.34,1349.51,2201.83,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,BlueDart,2,2021-05-16,2021-05-16
ORD-10926,2021-05-14,CUST-12073,New,Organic Search,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2216.13,0.0,4432.26,2216.13,2216.13,Delhi,Delhi,UPI,Shipped,,DTDC,6,2021-05-20,2021-05-20
ORD-10927,2021-05-15,CUST-10549,Loyal,Google Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,2,10369.89,0.0,20739.78,11406.88,9332.9,Pune,Maharashtra,Net Banking,Delivered,,DTDC,7,2021-05-21,2021-05-22
ORD-10928,2021-05-15,CUST-12798,New,Referral,Smart LED Bulb,SKU-LED-007,Smart Home,3,562.72,0.0,1688.16,709.03,979.13,Pune,Maharashtra,Debit Card,Delivered,,DTDC,4,2021-05-21,2021-05-19
ORD-10929,2021-05-15,CUST-10468,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,3418.19,837.01,2581.18,1777.46,803.72,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,5,2021-05-19,2021-05-20
ORD-10930,2021-05-15,CUST-10632,Loyal,Email Campaign,Running Shoes V3,SKU-RUN-010,Footwear,2,5766.36,827.44,9877.84,5189.72,4688.12,Pune,Maharashtra,UPI,Delivered,,Delhivery,3,2021-05-19,2021-05-18
ORD-10931,2021-05-17,CUST-12817,At-Risk,Referral,Yoga Mat Premium,SKU-YOG-006,Fitness,1,2287.95,0.0,2287.95,869.42,1418.53,Chennai,Tamil Nadu,UPI,Delivered,,DTDC,3,2021-05-23,2021-05-20
ORD-10932,2021-05-17,CUST-10290,Loyal,Flipkart Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,827.96,0.0,2483.88,869.36,1614.52,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,3,2021-05-20,2021-05-20
ORD-10933,2021-05-17,CUST-12420,New,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2322.29,0.0,4644.58,1764.94,2879.64,Pune,Maharashtra,Credit Card,Delivered,,Ekart,6,2021-05-22,2021-05-23
ORD-10934,2021-05-18,CUST-10261,Loyal,Amazon Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3311.75,0.0,9935.25,3974.1,5961.15,Mumbai,Maharashtra,UPI,Delivered,,DTDC,7,2021-05-24,2021-05-25
ORD-10935,2021-05-18,CUST-10959,Returning,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,1,5688.96,0.0,5688.96,2730.7,2958.26,Delhi,Delhi,Debit Card,Delivered,,BlueDart,1,2021-05-20,2021-05-19
ORD-10936,2021-05-19,CUST-12567,New,Amazon Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,1,2281.62,0.0,2281.62,867.02,1414.6,Ahmedabad,Gujarat,Wallet,Delivered,,Ekart,2,2021-05-24,2021-05-21
ORD-10937,2021-05-19,CUST-10275,Loyal,Email Campaign,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2372.2,0.0,4744.4,1802.87,2941.53,Mumbai,Maharashtra,UPI,Delivered,,BlueDart,3,2021-05-21,2021-05-22
ORD-10938,2021-05-19,CUST-10064,Loyal,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,2672.62,0.0,2672.62,1069.05,1603.57,Ahmedabad,Gujarat,Debit Card,Delivered,,XpressBees,5,2021-05-22,2021-05-24
ORD-10939,2021-05-20,CUST-10413,Loyal,Email Campaign,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2596.4,507.02,4178.76,1973.26,2205.5,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,Delhivery,3,2021-05-24,2021-05-23
ORD-10940,2021-05-20,CUST-10452,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,4330.68,0.0,4330.68,2295.26,2035.42,Mumbai,Maharashtra,Credit Card,Delivered,,BlueDart,4,2021-05-22,2021-05-24
ORD-10941,2021-05-20,CUST-10704,Returning,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,1,3182.98,0.0,3182.98,1686.98,1496.0,Mumbai,Maharashtra,Wallet,Delivered,,Delhivery,4,2021-05-24,2021-05-24
ORD-10942,2021-05-20,CUST-11892,New,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,1463.71,0.0,1463.71,585.48,878.23,Mumbai,Maharashtra,Debit Card,Delivered,,Ekart,2,2021-05-25,2021-05-22
ORD-10943,2021-05-20,CUST-10082,Loyal,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,2,5678.59,0.0,11357.18,6246.45,5110.73,Pune,Maharashtra,Debit Card,Delivered,,Delhivery,3,2021-05-24,2021-05-23
ORD-10944,2021-05-21,CUST-11179,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,4020.66,811.82,9626.52,6392.85,3233.67,Delhi,Delhi,Net Banking,Delivered,,DTDC,10,2021-05-27,2021-05-31
ORD-10945,2021-05-22,CUST-11796,New,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,385.03,0.0,770.06,269.52,500.54,Hyderabad,Telangana,UPI,Refunded,Wrong item delivered,DTDC,5,2021-05-28,2021-05-27
ORD-10946,2021-05-22,CUST-12221,New,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,2641.21,344.04,2297.17,1056.48,1240.69,Kolkata,West Bengal,Credit Card,Returned,Better price elsewhere,DTDC,9,2021-05-28,2021-05-31
ORD-10947,2021-05-22,CUST-13211,At-Risk,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,1,6545.66,1115.45,5430.21,2945.55,2484.66,Ahmedabad,Gujarat,Debit Card,Refunded,Size/fit issue,Delhivery,5,2021-05-26,2021-05-27
ORD-10948,2021-05-22,CUST-12315,New,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,868.36,0.0,2605.08,911.78,1693.3,Kolkata,West Bengal,UPI,Delivered,,Delhivery,6,2021-05-26,2021-05-28
ORD-10949,2021-05-23,CUST-10178,Loyal,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2319.99,0.0,6959.97,2644.79,4315.18,Hyderabad,Telangana,Credit Card,Cancelled,,Ekart,4,2021-05-28,2021-05-27
ORD-10950,2021-05-24,CUST-10303,Loyal,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3506.98,0.0,7013.96,2805.58,4208.38,Mumbai,Maharashtra,Net Banking,Delivered,,DTDC,3,2021-05-30,2021-05-27
ORD-10951,2021-05-25,CUST-11772,New,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,3314.78,0.0,6629.56,3447.37,3182.19,Delhi,Delhi,UPI,Delivered,,Ekart,4,2021-05-30,2021-05-29
ORD-10952,2021-05-25,CUST-10365,Loyal,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,2,2023.09,419.97,3206.24,2144.48,1061.76,Delhi,Delhi,Credit Card,Shipped,,Delhivery,6,2021-05-29,2021-05-31
ORD-10953,2021-05-25,CUST-10426,Loyal,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3228.77,0.0,9686.31,3874.52,5811.79,Surat,Gujarat,UPI,Delivered,,XpressBees,5,2021-05-28,2021-05-30
ORD-10954,2021-05-26,CUST-12438,New,Email Campaign,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,1792.99,213.45,4738.62,2151.59,2587.03,Kolkata,West Bengal,UPI,Delivered,,BlueDart,2,2021-05-28,2021-05-28
ORD-10955,2021-05-26,CUST-10861,Returning,Flipkart Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,1,5866.59,0.0,5866.59,2815.96,3050.63,Delhi,Delhi,Credit Card,Delivered,,DTDC,3,2021-06-01,2021-05-29
ORD-10956,2021-05-27,CUST-10685,Loyal,Instagram Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,4664.14,0.0,9328.28,4943.99,4384.29,Bengaluru,Karnataka,UPI,Cancelled,,XpressBees,2,2021-05-30,2021-05-29
ORD-10957,2021-05-27,CUST-10883,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,3308.48,0.0,9925.44,5260.48,4664.96,Delhi,Delhi,Credit Card,Delivered,,Ekart,4,2021-06-01,2021-05-31
ORD-10958,2021-05-28,CUST-10443,Loyal,Amazon Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4513.61,0.0,9027.22,4694.15,4333.07,Bengaluru,Karnataka,UPI,Delivered,,BlueDart,4,2021-05-30,2021-06-01
ORD-10959,2021-05-28,CUST-10151,Loyal,Email Campaign,Portable Charger 20k,SKU-CHG-008,Electronics,3,3709.36,0.0,11128.08,5897.88,5230.2,Mumbai,Maharashtra,Cash on Delivery,Delivered,,Delhivery,4,2021-06-01,2021-06-01
ORD-10960,2021-05-29,CUST-13303,At-Risk,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,3,1640.67,0.0,4922.01,2067.24,2854.77,Kolkata,West Bengal,Cash on Delivery,Returned,Changed mind,Ekart,4,2021-06-03,2021-06-02
ORD-10961,2021-05-29,CUST-10504,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,1,5297.11,0.0,5297.11,2383.7,2913.41,Hyderabad,Telangana,UPI,Shipped,,DTDC,9,2021-06-04,2021-06-07
ORD-10962,2021-05-29,CUST-11006,Returning,Google Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,3767.45,0.0,7534.9,3918.15,3616.75,Chennai,Tamil Nadu,UPI,Delivered,,Ekart,3,2021-06-03,2021-06-01
ORD-10963,2021-05-29,CUST-10101,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,2,3393.39,0.0,6786.78,3054.05,3732.73,Delhi,Delhi,UPI,Delivered,,DTDC,5,2021-06-04,2021-06-03
ORD-10964,2021-05-29,CUST-10257,Loyal,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,1,1856.29,336.56,1519.73,705.39,814.34,Bengaluru,Karnataka,UPI,Processing,,Ekart,6,2021-06-03,2021-06-04
ORD-10965,2021-05-30,CUST-10176,Loyal,Flipkart Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,501.33,0.0,1002.66,350.93,651.73,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,3,2021-06-02,2021-06-02
ORD-10966,2021-05-31,CUST-10088,Loyal,Amazon Marketplace,Mechanical Keyboard,SKU-KEY-004,Electronics,1,8205.55,0.0,8205.55,4513.05,3692.5,Mumbai,Maharashtra,Debit Card,Shipped,,BlueDart,3,2021-06-02,2021-06-03
ORD-10967,2021-05-31,CUST-11412,New,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,3989.66,340.54,7298.24,4229.04,3069.2,Mumbai,Maharashtra,Credit Card,Shipped,,XpressBees,5,2021-06-03,2021-06-05
ORD-10968,2021-06-01,CUST-10029,Loyal,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,2229.14,0.0,4458.28,2006.23,2452.05,Chennai,Tamil Nadu,Cash on Delivery,Returned,Defective product,Delhivery,5,2021-06-05,2021-06-06
ORD-10969,2021-06-01,CUST-10848,Returning,Organic Search,Mechanical Keyboard,SKU-KEY-004,Electronics,2,8707.95,1239.13,14937.64,9578.75,5358.89,Hyderabad,Telangana,Net Banking,Cancelled,,Ekart,5,2021-06-06,2021-06-06
ORD-10970,2021-06-01,CUST-11484,New,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,3374.82,0.0,6749.64,3037.34,3712.3,Chennai,Tamil Nadu,Credit Card,Returned,Changed mind,Delhivery,2,2021-06-05,2021-06-03
ORD-10971,2021-06-02,CUST-10626,Loyal,Email Campaign,Smart LED Bulb,SKU-LED-007,Smart Home,3,830.69,0.0,2492.07,1046.67,1445.4,Ahmedabad,Gujarat,Debit Card,Delivered,,Ekart,7,2021-06-07,2021-06-09
ORD-10972,2021-06-02,CUST-10259,Loyal,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,3,2825.47,0.0,8476.41,4068.68,4407.73,Surat,Gujarat,Credit Card,Delivered,,XpressBees,2,2021-06-05,2021-06-04
ORD-10973,2021-06-03,CUST-10385,Loyal,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,3,968.08,0.0,2904.24,1103.61,1800.63,Kolkata,West Bengal,Debit Card,Refunded,Wrong item delivered,Delhivery,2,2021-06-07,2021-06-05
ORD-10974,2021-06-04,CUST-10265,Loyal,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,4160.69,0.0,4160.69,1664.28,2496.41,Mumbai,Maharashtra,UPI,Delivered,,BlueDart,1,2021-06-06,2021-06-05
ORD-10975,2021-06-04,CUST-10510,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,6292.55,0.0,18877.65,9816.38,9061.27,Delhi,Delhi,UPI,Delivered,,XpressBees,3,2021-06-07,2021-06-07
ORD-10976,2021-06-05,CUST-10615,Loyal,Flipkart Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,4888.03,0.0,14664.09,7625.33,7038.76,Pune,Maharashtra,UPI,Processing,,Ekart,6,2021-06-10,2021-06-11
ORD-10977,2021-06-05,CUST-10684,Loyal,Email Campaign,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,4343.76,0.0,13031.28,6776.27,6255.01,Ahmedabad,Gujarat,UPI,Delivered,,DTDC,7,2021-06-11,2021-06-12
ORD-10978,2021-06-05,CUST-10385,Loyal,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2180.13,0.0,6540.39,2485.35,4055.04,Ahmedabad,Gujarat,Credit Card,Delivered,,XpressBees,5,2021-06-08,2021-06-10
ORD-10979,2021-06-05,CUST-10404,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,5778.63,0.0,17335.89,9014.66,8321.23,Chennai,Tamil Nadu,Debit Card,Delivered,,Delhivery,2,2021-06-09,2021-06-07
ORD-10980,2021-06-06,CUST-11373,Returning,Instagram Ads,Running Shoes V3,SKU-RUN-010,Footwear,3,5916.89,0.0,17750.67,7987.8,9762.87,Kolkata,West Bengal,Credit Card,Processing,,BlueDart,4,2021-06-08,2021-06-10
ORD-10981,2021-06-06,CUST-10039,Loyal,Referral,Fitness Tracker X2,SKU-FIT-002,Electronics,3,2828.77,0.0,8486.31,4073.43,4412.88,Mumbai,Maharashtra,Wallet,Processing,,Ekart,4,2021-06-11,2021-06-10
ORD-10982,2021-06-07,CUST-10803,Returning,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4835.35,394.31,8882.08,5028.76,3853.32,Bengaluru,Karnataka,UPI,Returned,Delayed delivery,XpressBees,4,2021-06-10,2021-06-11
ORD-10983,2021-06-07,CUST-12888,At-Risk,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,935.3,0.0,1870.6,654.71,1215.89,Mumbai,Maharashtra,Cash on Delivery,Shipped,,XpressBees,2,2021-06-10,2021-06-09
ORD-10984,2021-06-07,CUST-11984,New,Instagram Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,2387.87,0.0,4775.74,2531.14,2244.6,Delhi,Delhi,UPI,Delivered,,Delhivery,5,2021-06-11,2021-06-12
ORD-10985,2021-06-08,CUST-10574,Loyal,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,3,5506.47,0.0,16519.41,7433.73,9085.68,Pune,Maharashtra,UPI,Delivered,,Delhivery,4,2021-06-12,2021-06-12
ORD-10986,2021-06-08,CUST-11111,Returning,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,542.6,0.0,1085.2,379.82,705.38,Delhi,Delhi,UPI,Delivered,,BlueDart,3,2021-06-10,2021-06-11
ORD-10987,2021-06-09,CUST-13344,At-Risk,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1408.98,289.38,2239.2,1070.82,1168.38,Pune,Maharashtra,UPI,Delivered,,XpressBees,5,2021-06-12,2021-06-14
ORD-10988,2021-06-09,CUST-11750,New,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,3847.41,0.0,11542.23,6117.38,5424.85,Pune,Maharashtra,UPI,Shipped,,Delhivery,3,2021-06-13,2021-06-12
ORD-10989,2021-06-09,CUST-11230,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,2766.97,0.0,2766.97,1466.49,1300.48,Ahmedabad,Gujarat,Debit Card,Delivered,,XpressBees,5,2021-06-12,2021-06-14
ORD-10990,2021-06-09,CUST-11142,Returning,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,3,8059.76,1010.0,21149.28,11606.05,9543.23,Jaipur,Rajasthan,UPI,Delivered,,Ekart,4,2021-06-14,2021-06-13
ORD-10991,2021-06-09,CUST-12672,New,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3581.6,0.0,7163.2,2865.28,4297.92,Pune,Maharashtra,UPI,Processing,,BlueDart,2,2021-06-11,2021-06-11
ORD-10992,2021-06-10,CUST-10336,Loyal,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,1341.28,0.0,4023.84,1609.54,2414.3,Chennai,Tamil Nadu,UPI,Shipped,,XpressBees,4,2021-06-13,2021-06-14
ORD-10993,2021-06-10,CUST-11198,Returning,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,1,4153.43,0.0,4153.43,2201.32,1952.11,Pune,Maharashtra,Debit Card,Delivered,,Delhivery,2,2021-06-14,2021-06-12
ORD-10994,2021-06-10,CUST-10604,Loyal,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,1,2171.85,190.88,1980.97,825.3,1155.67,Delhi,Delhi,Credit Card,Delivered,,DTDC,8,2021-06-16,2021-06-18
ORD-10995,2021-06-11,CUST-10880,Returning,Organic Search,Mechanical Keyboard,SKU-KEY-004,Electronics,3,8284.71,0.0,24854.13,13669.77,11184.36,Pune,Maharashtra,UPI,Delivered,,BlueDart,4,2021-06-13,2021-06-15
ORD-10996,2021-06-12,CUST-10068,Loyal,Referral,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,2720.64,0.0,8161.92,3264.77,4897.15,Ahmedabad,Gujarat,UPI,Delivered,,Delhivery,3,2021-06-16,2021-06-15
ORD-10997,2021-06-12,CUST-12148,New,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3716.45,0.0,7432.9,2973.16,4459.74,Bengaluru,Karnataka,Debit Card,Processing,,BlueDart,3,2021-06-14,2021-06-15
ORD-10998,2021-06-12,CUST-10318,Loyal,Referral,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1477.45,99.55,2755.8,1122.86,1632.94,Mumbai,Maharashtra,Debit Card,Delivered,,XpressBees,5,2021-06-15,2021-06-17
ORD-10999,2021-06-14,CUST-11152,Returning,Organic Search,Portable Charger 20k,SKU-CHG-008,Electronics,2,2077.31,485.4,3183.82,2201.95,981.87,Delhi,Delhi,Credit Card,Delivered,,Ekart,5,2021-06-19,2021-06-19
ORD-11000,2021-06-14,CUST-12838,At-Risk,Email Campaign,Mechanical Keyboard,SKU-KEY-004,Electronics,2,6467.62,0.0,12935.24,7114.38,5820.86,Mumbai,Maharashtra,Credit Card,Delivered,,Ekart,7,2021-06-19,2021-06-21
ORD-11001,2021-06-14,CUST-10444,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,2410.39,295.08,2115.31,1277.51,837.8,Chennai,Tamil Nadu,UPI,Delivered,,XpressBees,5,2021-06-17,2021-06-19
ORD-11002,2021-06-15,CUST-10565,Loyal,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4692.54,609.03,8167.02,4880.24,3286.78,Kolkata,West Bengal,Credit Card,Processing,,DTDC,5,2021-06-21,2021-06-20
ORD-11003,2021-06-15,CUST-10702,Returning,Flipkart Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,3414.72,0.0,6829.44,3073.25,3756.19,Mumbai,Maharashtra,Debit Card,Delivered,,Delhivery,3,2021-06-19,2021-06-18
ORD-11004,2021-06-15,CUST-11098,Returning,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,1,1916.32,0.0,1916.32,728.2,1188.12,Bengaluru,Karnataka,Net Banking,Delivered,,Ekart,6,2021-06-20,2021-06-21
ORD-11005,2021-06-15,CUST-10397,Loyal,Referral,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1559.6,0.0,3119.2,1185.3,1933.9,Chennai,Tamil Nadu,UPI,Delivered,,XpressBees,3,2021-06-18,2021-06-18
ORD-11006,2021-06-15,CUST-11865,New,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,3,7474.04,768.94,20115.3,10762.62,9352.68,Ahmedabad,Gujarat,Debit Card,Delivered,,DTDC,6,2021-06-21,2021-06-21
ORD-11007,2021-06-16,CUST-11345,Returning,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,3,1597.57,0.0,4792.71,1821.23,2971.48,Delhi,Delhi,Credit Card,Delivered,,BlueDart,4,2021-06-18,2021-06-20
ORD-11008,2021-06-16,CUST-10160,Loyal,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,5946.21,0.0,11892.42,6184.06,5708.36,Hyderabad,Telangana,Debit Card,Delivered,,Ekart,2,2021-06-21,2021-06-18
ORD-11009,2021-06-17,CUST-10999,Returning,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3907.38,0.0,7814.76,3125.9,4688.86,Mumbai,Maharashtra,Debit Card,Delivered,,DTDC,6,2021-06-23,2021-06-23
ORD-11010,2021-06-17,CUST-10621,Loyal,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,1,2158.66,365.07,1793.59,1144.09,649.5,Bengaluru,Karnataka,Net Banking,Delivered,,Delhivery,3,2021-06-21,2021-06-20
ORD-11011,2021-06-17,CUST-10605,Loyal,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2785.28,203.92,5162.72,2785.28,2377.44,Delhi,Delhi,UPI,Delivered,,Delhivery,5,2021-06-21,2021-06-22
ORD-11012,2021-06-17,CUST-13353,At-Risk,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,1891.0,0.0,3782.0,1512.8,2269.2,Mumbai,Maharashtra,UPI,Delivered,,Ekart,7,2021-06-22,2021-06-24
ORD-11013,2021-06-17,CUST-10700,Returning,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,3680.51,675.3,3005.21,1472.2,1533.01,Mumbai,Maharashtra,UPI,Delivered,,XpressBees,5,2021-06-20,2021-06-22
ORD-11014,2021-06-17,CUST-10041,Loyal,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,1,6296.3,0.0,6296.3,3022.22,3274.08,Bengaluru,Karnataka,Credit Card,Delivered,,XpressBees,3,2021-06-20,2021-06-20
